age,sexe,taux,situationFamiliale,nbEnfantsAcharge,2eme voiture,immatriculation
55,F,565,Célibataire,0,false,2493 QG 80
41,M,578,Célibataire,0,false,3111 BA 32
58,M,450,Célibataire,0,false,3072 YB 85
71,M,463,En Couple,2,false,6401 PV 83
82,F,884,En Couple,1,false,5251 IP 13
29,M,207,En Couple,2,true,8351 UR 96
19,M,1165,En Couple,0,true,7763 EZ 60
56,F,475,Célibataire,0,false,7251 LB 11
18,F,192,En Couple,0,false,1498 ZW 68
65,M,192,En Couple,0,false,3996 YA 89
19,F,1191,En Couple,0,false,666 ZU 24
48,M,238,Célibataire,0,false,9472 VD 87
27,M,996,Seule,2,false,6638 PP 52
18,M,823,Célibataire,0,false,3489 OI 56
46,F,504,Célibataire,0,false,6606 OJ 62
43,F,862,En Couple,0,false,2442 CI 86
28,M,865,Célibataire,0,false,1273 JJ 47
38,F,578,En Couple,2,false,3809 QC 14
25,M,196,En Couple,3,false,4602 UP 23
19,M,881,En Couple,1,false,8948 TF 34
26,M,897,En Couple,0,false,3109 YB 40
53,M,1192,En Couple,3,true,4526 WL 50
20,F,205,En Couple,0,false,6808 OT 95
76,M,417,En Couple,1,false,992 XE 88
39,M,410,En Couple,1,false,9869 TJ 66
29,F,217,Marié(e),3,false,6874 JY 18
42,F,870,Célibataire,0,false,3092 KX 10
24,M,461,En Couple,0,false,1921 JV 83
61,M,172,En Couple,0,false,6699 GF 81
43,M,486,En Couple,4,false,4024 AY 17
73,M,208,En Couple,1,false,4839 MQ 32
22,M,194,Seule,3,false,9689 AZ 25
49,Masculin,533,Célibataire,0,false,586 HA 23
24,F,432,En Couple,3,false,1003 VC 10
25,M,500,En Couple,0,false,8605 LI 40
27,F,531,Célibataire,0,false,635 WD 67
31,M,987,En Couple,0,true,9924 DM 53
78,M,1368,En Couple,1,false,100 PM 72
26,F,429,En Couple,3,false,3391 IV 72
62,M,532,En Couple,3,false,8649 YR 69
19,F,495,En Couple,2,true,2628 OC 22
29,M,485,Seule,1,false,4871 RC 73
36,F,177,En Couple,0,false,9144 PP 80
58,M,496,En Couple,2,false,8230 LT 11
27,F,578,En Couple,2,false,53 FQ 42
59,M,198,En Couple,1,false,950 DG 24
22,M,511,N/D,0,false,4099 PV 22
65,M,437,Célibataire,0,false,1780 CJ 54
49,M,245,En Couple,1,false,3697 NE 10
52,M,555,En Couple,0,true,6164 DR 77
22,F,508,En Couple,1,true,3209 PY 76
50,M,1129,Célibataire,0,false,7686 LF 18
80,F,463,Célibataire,0,false,4593 WA 42
38,M,248,Célibataire,0,false,3634 OA 70
57,M,243,En Couple,3,false,8503 BN 51
51,M,481,En Couple,4,false,1486 DE 54
50,F,554,Célibataire,0,false,9042 OY 52
49,M,952,Célibataire,0,false,8276 SD 60
52,M,533,Célibataire,0,false,1333 RS 53
41,F,578,En Couple,0,false,6734 ET 11
40,M,432,En Couple,0,false,7549 YN 58
59,M,423,Célibataire,0,false,9756 BZ 43
72,F,422,Célibataire,0,false,4479 IP 50
37,F,567,Célibataire,0,false,7546 BC 32
69,F,563,Célibataire,0,false,8813 IW 78
43,F,235,En Couple,3,false,9421 SV 95
28,M,504,Célibataire,0,false,8464 NG 28
40,F,561,En Couple,0,false,7988 WX 51
43,M,435,En Couple,0,false,8652 XO 53
63,M,1385,En Couple,4,false,7976 SR 48
33,F,228,En Couple,1,false,9280 HE 31
45,M,236,Célibataire,0,false,110 QS 72
79,M,1228,En Couple,3,true,5381 QZ 36
82,M,510,Célibataire,0,false,8657 ZL 36
19,F,829,En Couple,4,false,4684 TJ 85
40,M,585,En Couple,1,false,7610 JH 18
37,M,715,En Couple,4,false,7139 OG 58
81,F,1094,Célibataire,0,false,3546 HW 56
57,M,418,Célibataire,0,false,4270 XW 87
37,M,1113,Célibataire,0,false,6044 KF 52
18,M,862,En Couple,1,false,1791 CB 50
50,M,576,En Couple,3,false,2438 ZO 49
34,M,551,En Couple,4,false,4208 DA 46
61,M,537,En Couple,3,false,3798 DA 64
73,F,732,En Couple,0,true,5668 BW 51
62,M,1065,En Couple,0,true,9142 WZ 11
73,M,597,Célibataire,0,false,8156 PS 95
54,M,460,En Couple,2,true,5753 IL 51
24,M,457,En Couple,3,false,6542 PL 78
18,M,517,En Couple,2,false,1726 KW 22
49,M,489,En Couple,0,false,7165 FA 85
55,M,505,En Couple,2,true,3802 HM 13
58,M,409,Célibataire,0,false,1494 WP 42
42,M,540,En Couple,2,false,3664 QE 26
46,M,577,Célibataire,0,false,974 KO 74
83,M,864,En Couple,2,false,2410 JX 95
41,Féminin,435,En Couple,2,false,3142 YV 61
72,M,227,Célibataire,0,false,1390 HV 48
53,M,467,Célibataire,0,false,9673 BQ 58
59,M,567,En Couple,0,true,4411 EQ 42
19,M,461,En Couple,0,false,1546 IG 78
47,M,901,Célibataire,0,false,3275 FQ 64
25,F,458,En Couple,1,false,6569 WV 62
47,M,214,En Couple,2,false,5297 OB 96
72,M,1361,En Couple,4,false,7756 JS 41
28,F,1205,En Couple,1,false,3002 CR 26
37,M,492,Célibataire,0,false,9399 LD 74
29,M,573,En Couple,2,true,973 NA 42
24,F,418,En Couple,4,false,7351 ME 78
31,M,204,En Couple,0,false,8524 PZ 67
26,F,500,En Couple,2,false,1360 ZD 98
55,F,547,En Couple,1,false,9219 NW 41
66,M,427,En Couple,4,false,5268 TQ 34
66,M,540,En Couple,0,false,8022 SQ 60
32,M,519,En Couple,0,true,7644 TO 15
42,Masculin,1340,En Couple,2,false,4340 IR 79
26,M,518,Célibataire,0,false,9390 UC 62
79,M,765,En Couple,4,true,1000 NJ 83
37,M,990,En Couple,0,true,535 IU 44
35,M,537,En Couple,3,false,4372 PA 31
56,M,470,En Couple,1,false,5328 XK 44
53,M,475,En Couple,0,true,7093 TW 96
39,F,217,Célibataire,0,false,571 YK 94
65,M,921,Célibataire,0,false,4724 FD 52
44,F,590,Célibataire,0,false,1301 NP 84
52,M,428,En Couple,1,false,3361 TE 85
18,M,430,En Couple,0,false,4307 DV 39
79,M,531,En Couple,4,true,3224 LM 87
26,M,444,Célibataire,0,false,4934 QF 95
44,M,475,En Couple,0,true,6205 RD 23
29,M,583,En Couple,1,false,473 JA 91
41,M,1000,En Couple,2,false,4161 EW 73
19,M,154,En Couple,0,false,1631 AB 34
25,M,155,Célibataire,0,false,8908 PQ 94
49,M,1248,En Couple,3,true,7943 OM 22
81,M,445,En Couple,1,false,3266 PA 53
29,M,521,En Couple,1,false,1930 AO 51
27,M,514,En Couple,4,false,5185 HH 95
39,M,549,En Couple,1,false,6313 IO 53
59,M,592,En Couple,1,false,9663 OE 57
56,M,501,En Couple,1,false,1905 SZ 88
32,M,478,En Couple,3,false,3581 UJ 22
41,M,1024,En Couple,4,false,9032 DT 30
44,M,540,En Couple,1,false,5832 DW 62
28,M,546,En Couple,3,false,4095 HI 61
46,M,451,En Couple,2,true,4004 HA 20
51,M,185,Célibataire,0,false,8767 QH 28
29,F,552,En Couple,3,false,2273 WL 23
44,F,423,En Couple,2,false,5774 DZ 27
35,M,858,En Couple,1,false,1144 SD 63
30,F,1146,En Couple,3,false,8649 FT 10
73,M,561,Célibataire,0,false,8205 TA 97
45,M,523,Seule,2,false,3753 PE 21
22,M,558,En Couple,0,false,7900 FI 68
73,M,227,Célibataire,0,false,6432 BL 87
39,M,402,En Couple,2,true,9389 TD 91
51,M,401,En Couple,4,false,11 SY 16
79,M,972,Célibataire,0,false,9041 ZI 24
25,M,1016,Célibataire,0,false,5167 LJ 22
18,F,549,En Couple,0,false,8020 VO 97
49,F,820,En Couple,1,false,7021 BB 25
70,M,456,Célibataire,0,false,2875 TB 93
31,M,881,En Couple,0,false,8287 KV 82
29,M,805,En Couple,2,false,6757 FW 96
43,F,536,Célibataire,0,false,4699 YW 21
22,M,430,Célibataire,0,false,8252 CZ 24
47,F,529,En Couple,3,false,9133 CF 47
28,M,1050,En Couple,0,false,7314 SY 28
63,M,1331,Célibataire,0,false,1278 FE 46
57,Masculin,566,En Couple,0,true,1910 ML 57
44,F,174,Célibataire,0,false,3681 UL 13
58,F,887,Célibataire,0,false,2799 SO 35
30,M,1364,Célibataire,0,false,8098 LU 55
21,F,1329,En Couple,4,false,7469 BO 94
22,F,225,En Couple,1,true,3751 GR 33
70,F,595,En Couple,2,false,8044 FA 21
38,M,511,En Couple,3,false,2817 VA 45
40,F,592,En Couple,1,false,5201 GF 22
56,F,524,Célibataire,0,false,1401 UY 42
28,M,235,En Couple,2,true,4365 OB 21
50,M,181,En Couple,3,true,1525 SZ 81
25,M,782,Célibataire,0,false,1399 WG 78
32,F,507,En Couple,3,false,3474 AW 81
34,M,541,En Couple,1,false,4548 KU 84
19,M,731,En Couple,2,false,5417 IG 42
25,M,156,En Couple,1,false,9216 BL 57
19,F,177,En Couple,0,true,5196 WP 41
72,F,1017,En Couple,4,false,7652 KT 70
84,M,546,Célibataire,0,false,7959 CO 26
53,F,180,Seule,2,false,2320 KX 72
56,F,1002,En Couple,1,false,6433 ZO 59
18,F,719,En Couple,4,false,63 EU 59
26,M,162,Célibataire,0,false,2618 HJ 38
56,F,179,En Couple,1,false,2615 AC 42
21,M,449,Célibataire,0,false,2156 FP 81
39,F,576,Célibataire,0,false,2312 IA 78
81,F,508,Célibataire,0,false,8092 BJ 37
49,M,208,En Couple,1,false,7642 HM 17
71,M,410,En Couple,4,false,7000 VR 81
78,M,418,En Couple,0,false,2065 QH 83
81,F,589,Célibataire,0,false,1993 VJ 79
65,M,910,Célibataire,0,false,9098 LE 79
18,M,583,En Couple,1,false,6608 YX 12
21,M,193,Seule,1,false,5181 GJ 87
49,M,478,En Couple,1,false,9977 SA 96
39,M,533,En Couple,0,false,4378 RX 95
38,M,418,En Couple,4,false,3692 DM 68
71,M,407,En Couple,1,true,4494 DL 24
26,F,403,En Couple,2,false,7577 TJ 56
38,M,203,En Couple,0,false,765 QQ 80
32,M,230,En Couple,2,true,2265 NQ 29
57,M,589,Célibataire,0,false,4631 PL 16
40,M,1391,En Couple,1,false,4354 CY 81
76,M,501,Célibataire,0,false,5973 YF 97
46,M,157,En Couple,2,false,1921 UN 26
78,F,922,En Couple,3,false,5978 RN 73
53,F,164,En Couple,3,false,7007 VV 77
72,M,1032,En Couple,0,true,1108 AU 34
56,M,435,Seule,2,false,845 ZD 10
53,M,1188,Célibataire,0,false,6298 BQ 91
42,M,411,En Couple,1,false,8986 ZE 27
51,F,1290,En Couple,1,false,6029 IV 84
52,F,507,En Couple,2,true,7626 GX 74
53,M,569,En Couple,2,false,6697 GL 44
47,M,445,En Couple,2,false,2350 SU 32
19,M,478,Seule,3,false,4050 TW 32
49,M,424,En Couple,2,false,5296 RV 75
48,M,445,Seule,3,false,4841 UF 72
54,F,525,En Couple,4,false,5973 SW 81
83,M,402,Seule,1,false,9815 VV 24
18,M,508,En Couple,1,true,6443 OY 68
84,M,568,En Couple,4,false,8670 GI 86
36,M,876,En Couple,4,false,3754 FA 88
35,M,159,Célibataire,0,false,6141 VU 53
50,F,185,En Couple,0,false,6773 PV 81
42,M,557,En Couple,2,false,8026 XM 64
35,M,870,En Couple,2,false,6311 GQ 52
26,M,501,En Couple,1,true,9143 JJ 11
23,M,486,En Couple,0,true,4824 DF 77
57,F,422,Célibataire,0,false,9151 QK 30
53,F,248,En Couple,0,false,440 AE 94
26,F,1349,En Couple,0,false,3975 VT 20
28,F,1000,Célibataire,0,false,6240 WS 14
53,M,214,Célibataire,0,false,479 CT 82
56,F,477,En Couple,2,false,4597 GB 11
19,F,217,En Couple,4,false,2193 JF 72
75,M,485,En Couple,2,false,9398 NG 47
72,M,447,En Couple,3,false,2846 OK 88
79,M,575,En Couple,0,false,1803 JF 22
39,Homme,429,En Couple,0,false,8421 LO 45
42,M,1166,Célibataire,0,false,5222 FJ 74
49,M,999,En Couple,0,true,6126 HY 68
21,M,467,En Couple,0,false,2867 OW 73
44,F,458,En Couple,4,false,3064 CN 17
29,F,512,Célibataire,0,false,2745 LG 21
39,F,167,En Couple,4,true,6432 SN 42
52,F,988,En Couple,1,false,8568 DQ 98
74,M,553,En Couple,3,true,300 ZR 74
63,M,528,En Couple,4,false,8474 CC 89
26,M,902,Célibataire,0,false,3945 NA 87
18,F,186,En Couple,4,false,3636 JU 13
29,M,518,En Couple,3,false,9106 RH 38
64,M,216,Célibataire,0,false,4835 OK 15
46,M,458,En Couple,4,true,8250 FF 95
33,M,475,En Couple,3,false,7698 CA 72
50,M,729,Célibataire,0,false,286 FC 30
80,F,526,En Couple,4,false,4048 KO 38
40,M,474,Célibataire,0,false,7813 QX 54
46,M,573,Célibataire,0,false,3964 KV 34
61,F,1107,Célibataire,0,false,9729 YN 96
77,M,1398,En Couple,2,false,3467 PD 70
25,M,460,En Couple,4,false,4750 VI 30
32,M,502,Célibataire,0,false,1949 UU 84
21,M,545,En Couple,1,false,9328 UE 90
48,F,755,Célibataire,0,false,2445 AN 27
70,M,866,En Couple,4,true,5206 OE 31
 ,F,426,Marié(e),0,false,8592 HO 75
34,M,171,En Couple,3,false,1115 ZZ 32
52,F,431,En Couple,0,true,7650 AO 80
23,F,242,En Couple,2,false,3073 YI 97
80,M,512,En Couple,2,false,3054 RX 76
24,M,150,Seule,1,false,8694 OE 41
35,F,945,En Couple,2,true,5045 XA 60
58,M,179,En Couple,2,false,4448 DR 43
36,M,222,Célibataire,0,false,3283 NR 65
53,F,451,En Couple,3,false,6178 GD 64
52,M,190,En Couple,1,false,2830 RM 22
47,M,575,En Couple,0,false,6855 VP 80
48,F,450,Célibataire,0,false,2376 RU 25
43,M,1258,Célibataire,0,false,4179 NC 14
43,M,593,Seule,2,false,5274 FJ 50
23,F,428,Célibataire,0,false,1767 MK 49
33,M,1085,En Couple,1,true,5481 XF 18
42,M,556,En Couple,3,false,7596 XQ 95
27,M,574,Célibataire,0,false,819 UQ 71
62,M,425,En Couple,2,false,6148 MB 48
20,F,836,En Couple,0,true,3440 MC 38
37,M,518,En Couple,1,true,8189 AL 24
27,M,162,En Couple,0,true,818 VT 41
63,M,552,En Couple,0,true,1487 VB 98
25,F,573,En Couple,3,false,6807 PC 20
34,M,1068,En Couple,1,true,6091 XH 56
47,M,1346,En Couple,2,false,2372 OH 70
69,F,499,En Couple,2,false,4348 FO 33
80,M,420,En Couple,3,false,2617 QS 90
50,F,768,Célibataire,0,false,3143 ZA 29
37,M,1286,En Couple,4,false,3153 GI 29
40,M,1049,En Couple,1,false,3196 QX 83
70,M,464,Célibataire,0,false,288 QP 36
62,?,579,Seule,2,false,5556 WQ 63
34,M,997,En Couple,1,true,1909 NA 81
57,F,1232,En Couple,3,false,4642 HG 43
36,M,774,En Couple,0,false,999 PL 85
83,M,1307,En Couple,1,true,5588 ZP 60
29,M,575,En Couple,1,false,3530 KQ 13
54,F,537,En Couple,3,true,3937 KY 33
41,M,214,En Couple,4,false,6729 RN 57
26,M,480,Seul,0,false,6827 IA 84
67,F,429,Célibataire,0,false,6634 TP 41
72,F,575,Célibataire,0,false,764 OL 94
29,M,174,Célibataire,0,false,6191 ZM 73
65,M,538,En Couple,2,false,7994 WD 45
68,M,401,Célibataire,0,false,1825 QQ 22
31,M,428,Célibataire,0,false,1028 PB 73
26,F,536,En Couple,1,false,7445 KN 20
55,M,444,En Couple,3,false,3956 YT 60
52,M,530,En Couple,4,true,8617 TH 80
24,M,581,En Couple,2,false,6316 AK 14
22,M,164,En Couple,0,true,9748 YU 17
40,M,1179,En Couple,3,false,8411 SC 14
53,M,1126,En Couple,1,false,9947 FI 22
42,M,589,En Couple,3,false,9895 DK 37
30,M,502,En Couple,4,false,5448 WU 71
40,F,235,En Couple,4,false,4547 UC 33
82,M,1213,En Couple,3,false,9635 CK 40
27,F,513,En Couple,3,true,8408 XG 90
29,M,1151,En Couple,0,true,2779 UR 89
60,M,1235,Seule,3,false,652 RJ 27
51,M,549,En Couple,3,false,811 BQ 60
28,M,538,En Couple,2,false,3360 JZ 28
73,M,248,En Couple,1,false,5575 GP 65
80,M,568,En Couple,0,false,7051 FR 24
20,M,493,En Couple,2,false,622 FV 19
36,M,544,En Couple,4,false,8098 CD 46
77,M,523,Célibataire,0,false,4487 XO 96
21,M,534,En Couple,0,false,5042 DW 54
23,M,993,Célibataire,0,false,1062 RA 48
51,M,1266,Marié(e),0,false,8769 LX 82
21,F,163,Célibataire,0,false,1302 OX 91
53,M,448,En Couple,1,false,7666 DZ 51
19,M,1081,Marié(e),3,false,7645 NM 80
31,M,168,En Couple,2,false,3263 NO 86
46,M,1023,En Couple,3,false,2525 BL 11
52,M,1187,Célibataire,0,false,8735 TO 27
69,F,223,En Couple,2,false,8415 GK 69
25,M,229,Célibataire,0,false,2927 DQ 69
28,M,1117,En Couple,3,false,4151 JT 30
42,M,401,En Couple,1,false,3242 ME 73
23,M,496,Célibataire,0,false,597 MA 16
32,?,209,Célibataire,0,false,2867 WN 88
19,Féminin,831,Célibataire,0,false,9808 MO 12
26,M,546,En Couple,2,false,2152 PR 64
25,M,808,En Couple,0,true,858 UT 15
56,F,468,En Couple,4,true,6638 YN 73
53,F,992,En Couple,1,false,2496 EM 33
74,F,1308,Célibataire,0,false,1097 ZQ 72
76,F,1399,En Couple,1,false,1129 UR 17
69,M,560,En Couple,1,false,3 GS 56
37,M,922,En Couple,1,false,5972 RG 50
46,M,589,En Couple,1,false,9441 OX 40
24,F,151,En Couple,2,false,8716 WH 55
26,M,490,Célibataire,0,false,1634 WG 73
54,M,442,Seule,3,false,9301 HP 12
79,M,1297,En Couple,1,false,3889 GZ 88
44,F,421,Célibataire,0,false,2477 IZ 91
39,M,707,En Couple,3,false,8096 PA 76
18,F,495,En Couple,4,false,8942 MR 14
52,F,993,Célibataire,0,false,6813 KA 69
22,M,184,En Couple,0,false,9512 BO 57
61,F,1084,En Couple,2,false,4415 LQ 86
30,M,172,En Couple,4,false,9257 NN 38
43,F,1228,En Couple,4,false,2343 NZ 80
66,M,479,En Couple,1,false,5702 PP 64
25,M,802,En Couple,0,false,6017 HJ 44
32,M,499,En Couple,0,false,193 PP 20
20,M,1053,En Couple,1,true,7874 HA 21
58,M,201,En Couple,2,false,7459 BR 71
24,M,409,Célibataire,0,false,3289 DF 56
49,M,245,En Couple,2,false,4048 TQ 96
37,M,704,Célibataire,0,false,6688 OM 24
22,M,236,En Couple,0,true,3352 AP 47
25,F,413,En Couple,2,false,9865 DY 60
21,M,527,En Couple,1,false,1889 RZ 17
55,M,932,En Couple,4,false,7507 GB 34
53,F,862,En Couple,0,false,9392 RB 88
74,F,445,Célibataire,0,false,564 TZ 87
29,F,1118,Célibataire,0,false,5935 GP 87
25,F,537,Célibataire,0,false,3102 XQ 64
43,M,456,Célibataire,0,false,1301 QF 95
54,F,445,Célibataire,0,false,7308 LL 20
21,M,743,En Couple,1,false,3251 NK 21
18,M,1120,En Couple,4,false,6403 ZR 64
67,M,808,En Couple,4,false,6275 KD 84
30,F,581,En Couple,3,false,3475 ZG 72
49,M,502,En Couple,2,false,9593 DM 56
19,M,241,En Couple,2,false,2662 ZJ 12
66,M,437,En Couple,0,false,8963 NC 25
70,M,481,En Couple,2,false,8733 BE 90
61,M,409,En Couple,2,true,6091 WH 85
40,M,502,En Couple,2,false,8872 SK 11
60,F,451,Célibataire,0,false,9265 FT 83
20,M,541,En Couple,0,false,6492 DM 44
29,M,455,En Couple,0,false,7682 WG 34
47,M,459,Célibataire,0,false,7996 TF 31
19,M,555,Célibataire,0,false,4966 MR 76
21,M,420,En Couple,0,false,1634 CP 33
53,F,485,Seule,1,false,395 QV 67
33,M,806,En Couple,3,true,3860 ZH 98
20,F,936,Célibataire,0,false,3229 GS 24
67,M,211,En Couple,1,false,2353 WF 33
24,M,486,En Couple,0,true,4671 RJ 98
19,M,457,En Couple,2,false,5955 ML 65
52,M,180,Célibataire,0,false,2017 QK 13
21,M,418,En Couple,1,true,173 GY 22
50,F,551,Célibataire,0,false,2729 MT 54
64,M,560,En Couple,3,false,1964 BS 35
80,F,214,En Couple,2,false,236 YT 84
24,F,174,Seule,2,false,2856 SB 63
63,M,1008,Célibataire,0,false,4388 BK 35
29,F,592,Célibataire,0,false,3537 WD 59
37,M,502,En Couple,4,false,72 BB 27
26,M,721,Seule,2,false,691 XX 79
43,M,1110,En Couple,1,false,7513 VK 52
26,M,247,En Couple,2,false,5780 YM 51
37,M,795,Célibataire,0,false,2385 ON 79
76,M,1013,En Couple,0,false,6355 OE 61
39,M,521,Célibataire,0,false,3124 ZR 21
71,M,521,En Couple,2,true,4409 BW 31
31,F,422,En Couple,4,false,3152 KL 34
28,M,424,En Couple,4,false,5913 QE 61
55,M,171,Célibataire,0,false,9230 DK 94
29,M,575,En Couple,0,false,1648 WZ 67
62,M,503,Célibataire,0,false,8128 IS 88
53,M,1336,En Couple,0,false,5959 CA 18
47,M,528,En Couple,4,false,5523 US 10
37,M,475,En Couple,0,false,4094 FW 73
83,M,545,Seule,3,false,9996 YO 65
58,M,431,En Couple,1,false,7921 XC 44
44,M,502,Célibataire,0,false,8332 XO 75
28,M,541,Célibataire,0,false,4612 WS 29
19,F,177,Célibataire,0,false,7118 BM 21
48,M,478,En Couple,0,false,920 QU 53
43,M,901,En Couple,0,false,3317 ZI 53
45,M,585,En Couple,3,false,7525 ES 64
32,F,501,En Couple,0,false,9185 PU 47
48,F,1163,En Couple,3,false,5248 UX 40
26,M,1375,En Couple,2,false,6440 SO 10
29,F,1198,En Couple,3,true,436 OH 73
64,M,419,Célibataire,0,false,2190 TW 43
81,F,468,En Couple,0,false,1290 MD 29
52,M,568,En Couple,1,false,3199 ET 89
18,M,473,En Couple,1,false,8083 IW 25
75,Masculin,449,En Couple,1,false,7281 EE 61
18,M,1380,Célibataire,0,false,6970 AE 20
46,M,726,En Couple,1,false,1461 AV 59
50,M,426,En Couple,4,false,1652 KF 44
18,M,494,Célibataire,0,false,2453 PL 69
29,F,222,En Couple,4,false,2257 AR 22
52,M,548,Seule,2,false,1189 FN 47
31,M,539,Célibataire,0,false,7114 VL 16
51,F,188,En Couple,1,false,3203 AM 52
59,F,412,En Couple,2,true,3618 JV 47
56,F,956,Seule,1,false,3896 CP 39
26,F,172,En Couple,2,false,4184 PV 25
73,M,592,En Couple,4,false,1062 EE 82
59,M,1205,En Couple,4,true,3505 VJ 68
54,M,1237,Célibataire,0,false,5193 NS 38
58,F,450,En Couple,0,false,4943 SC 39
51,Masculin,456,En Couple,4,false,1017 LZ 80
27,M,546,En Couple,1,true,4974 PP 46
49,M,223,En Couple,2,false,8468 RT 71
45,F,450,En Couple,1,false,3667 JX 27
83,M,855,En Couple,3,false,1957 LQ 11
56,M,400,En Couple,3,true,4605 BH 49
46,M,1199,Célibataire,0,false,2306 VM 40
28,M,1178,Célibataire,0,false,7894 PZ 49
40,M,1215,En Couple,1,true,983 AJ 54
42,M,577,En Couple,3,false,337 MG 90
31,M,1046,Célibataire,0,false,4237 LP 31
55,M,1137,En Couple,2,false,2219 MC 14
84,M,193,En Couple,2,true,7895 ZQ 62
26,M,563,En Couple,2,false,3675 HY 18
28,M,237,En Couple,4,false,4289 GM 91
53,M,591,Célibataire,0,false,3971 QU 38
26,F,1055,En Couple,4,false,1473 GD 44
50,M,1251,Célibataire,0,false,6494 GJ 30
56,M,504,En Couple,0,true,984 TM 81
27,M,217,En Couple,0,false,4898 TD 75
79,M,577,En Couple,1,true,1904 UB 90
63,M,235,En Couple,1,false,173 FS 17
83,F,?,En Couple,0,false,8620 RK 84
55,M,1173,En Couple,0,false,1850 CX 83
35,Masculin,409,Célibataire,0,false,3852 PJ 60
38,M,492,En Couple,2,false,6283 MJ 43
27,M,1154,Célibataire,0,false,4888 YE 70
19,M,470,Seule,3,false,4861 KO 57
53,M,463,Célibataire,0,false,4498 VH 29
48,F,515,En Couple,2,false,6505 HK 65
69,F,886,En Couple,2,false,5959 IU 59
54,M,1286,En Couple,1,false,6767 BS 60
53,M,213,En Couple,2,true,2828 OU 24
38,M,722,En Couple,0,false,4026 DQ 56
81,M,421,En Couple,0,false,3314 TM 27
44,M,414,Célibataire,0,false,6321 NV 14
76,F,1031,En Couple,4,false,2691 BK 29
46,M,1122,Célibataire,0,false,1873 UQ 61
46,F,457,En Couple,1,false,5060 YT 61
77,F,416,Célibataire,0,false,2421 PT 41
59,F,211,Célibataire,0,false,8692 OX 15
64,M,845,En Couple,3,true,7920 LT 18
60,M,207,Célibataire,0,false,9705 QD 29
45,M,718,En Couple,1,false,1728 OE 30
19,M,502,En Couple,3,false,39 WR 63
51,F,569,En Couple,4,true,346 WA 44
30,F,744,En Couple,?,false,4938 EK 81
48,M,476,En Couple,4,false,5186 JO 10
45,M,189,En Couple,4,false,1512 LJ 58
19,F,165,En Couple,3,false,2002 IF 33
64,M,1228,En Couple,4,false,417 OE 98
20,Masculin,1033,En Couple,1,false,5823 KT 55
46,M,491,En Couple,3,false,6721 YG 63
57,M,499,En Couple,3,false,3192 LW 19
41,M,741,Célibataire,0,false,810 AK 97
20,M,1364,En Couple,3,false,7976 VX 18
46,M,249,En Couple,4,false,6268 SD 57
76,M,1216,En Couple,2,false,7762 YO 50
67,F,220,En Couple,4,true,8831 QW 92
65,F,1078,En Couple,2,true,2018 TP 32
24,M,225,En Couple,0,true,1605 EW 61
63,M,173,En Couple,4,true,4351 PK 85
26,M,487,En Couple,0,false,6490 HH 56
31,M,188,Célibataire,0,false,1965 ZO 96
71,F,864,En Couple,2,false,8997 AS 24
22,M,1287,En Couple,0,false,3589 BS 98
75,M,1034,Célibataire,0,false,5990 WM 76
18,M,848,Célibataire,0,false,1180 TJ 75
20,M,562,Seule,3,false,3400 MX 20
30,M,573,En Couple,4,false,8291 ZY 39
26,M,234,Célibataire,0,false,1374 MI 36
28,M,829,Célibataire,0,false,5123 EI 97
75,F,482,Célibataire,0,false,3063 UZ 10
26,F,550,Célibataire,0,false,6558 CB 37
82,F,445,En Couple,2,true,9467 TX 50
26,M,535,Célibataire,0,false,3699 XD 25
47,M,451,En Couple,4,false,7437 OQ 58
54,F,504,Célibataire,0,false,3960 RK 28
44,M,511,En Couple,1,true,3049 NI 27
54,M,1145,En Couple,3,false,3199 CI 57
18,M,980,Célibataire,0,false,8197 DR 44
84,Homme,597,En Couple,0,false,1107 GR 78
82,M,411,En Couple,4,false,9569 OW 94
56,M,554,En Couple,1,false,7466 HO 91
35,Féminin,470,En Couple,2,false,7896 ER 11
45,F,402,Célibataire,0,false,6402 LQ 50
51,M,1207,En Couple,1,false,8031 DS 93
80,F,220,En Couple,2,false,1173 DS 15
50,M,572,En Couple,1,false,7779 DJ 12
26,M,580,En Couple,4,false,1943 ET 60
61,M,197,En Couple,1,false,6605 XM 35
26,M,475,Célibataire,0,false,4676 AS 55
21,M,590,En Couple,2,false,5662 NT 93
21,M,573,Célibataire,0,false,8117 SI 67
57,M,454,En Couple,2,false,5 VC 48
53,F,545,En Couple,0,false,3497 AD 12
41,M,175,Célibataire,0,false,6309 OF 65
38,F,984,En Couple,2,false,4654 EY 78
20,F,517,En Couple,0,false,897 BJ 80
59,M,822,Célibataire,0,false,903 IQ 59
57,F,484,En Couple,2,false,2563 AD 69
21,M,490,Seule,3,false,4564 QR 29
23,M,561,En Couple,2,false,8078 HA 64
22,M,477,Célibataire,0,false,1167 ZJ 54
26,M,235,En Couple,3,false,2289 FC 68
21,M,240,En Couple,1,false,9739 YW 19
48,M,701,Célibataire,0,false,6564 DK 49
57,F,486,En Couple,1,false,5685 PC 48
67,M,1195,Célibataire,0,false,3001 KI 49
44,M,1028,En Couple,0,false,4693 RL 40
26,F,222,En Couple,4,false,7822 GB 63
40,M,1224,Célibataire,0,false,1227 UF 57
35,M,576,En Couple,0,true,344 TI 96
28,M,1398,En Couple,0,false,9747 US 27
